Gene	HT-29
ARHGAP44	 2.215008e-01
ARHGAP5	 2.575148e-02
ARHGAP6	 5.580845e-02
ARHGAP8	 1.884858e-02
ARHGAP9	 8.791794e-02
ARHGDIA	-2.038022e-02
ARHGDIB	 9.413222e-02
ARHGDIG	-9.668159e-02
ARHGEF1	-5.079479e-02
ARHGEF10	-8.263406e-02
ARHGEF10L	 1.409224e-01
ARHGEF11	 9.707864e-02
ARHGEF12	-9.091715e-02
ARHGEF15	-1.567537e-02
ARHGEF16	 1.396946e-01
ARHGEF17	-1.928726e-01
ARHGEF18	 1.544520e-01
ARHGEF19	 1.015204e-01
ARHGEF2	 2.714765e-01
ARHGEF25	 2.185262e-02
ARHGEF26	 2.007987e-02
ARHGEF28	-5.258011e-02
ARHGEF3	 5.827056e-02
ARHGEF33	 8.919583e-02
ARHGEF35	-7.886710e-02
ARHGEF37	 5.657839e-02
ARHGEF38	 1.703958e-01
ARHGEF39	 1.109586e-01
ARHGEF4	 4.263383e-02
ARHGEF40	 3.183796e-01
ARHGEF5	 1.251109e-01
ARHGEF6	 5.365642e-02
ARHGEF7	 1.259870e-01
ARHGEF9	 1.308007e-01
ARID1A	-7.745063e-02
ARID1B	-1.447248e-01
ARID2	 9.468416e-02
ARID3A	 1.040847e-01
ARID3B	 1.521392e-02
ARID3C	 1.581765e-01
ARID4A	 1.180125e-01
ARID4B	 3.400093e-01
ARID5A	 2.098541e-01
ARID5B	-5.322376e-01
ARIH1	-4.648111e-01
ARIH2	 3.201309e-01
ARIH2OS	 5.403938e-02
ARL1	-9.451206e-01
ARL10	-1.889265e-01
ARL11	-4.828403e-02
ARL13A	 1.605146e-01
ARL13B	 2.549924e-01
ARL14	-2.444620e-02
ARL14EP	-3.059412e-02
ARL14EPL	 2.131699e-01
ARL15	-4.733867e-02
ARL16	-8.941387e-02
ARL17A	-1.265114e-01
ARL17B	-3.677873e-01
ARL2	-1.490609e+00
ARL2BP	-2.565520e-02
ARL3	 3.583416e-01
ARL4A	-8.335089e-02
ARL4C	-1.367038e-01
ARL4D	-2.835031e-02
ARL5A	 8.302896e-02
ARL5B	-9.272014e-02
ARL5C	 9.392760e-02
ARL6	 1.625753e-01
ARL6IP1	 1.944985e-01
ARL6IP5	-7.409445e-02
ARL6IP6	-1.818864e-01
ARL8A	-1.133213e-01
ARL8B	-1.033331e-03
ARL9	-1.106117e-02
ARMC1	 2.675852e-02
ARMC10	 3.341790e-01
ARMC12	 5.461546e-02
ARMC2	 2.689952e-02
ARMC3	 1.995773e-01
ARMC4	 2.953972e-01
ARMC5	-2.229423e-01
ARMC6	-4.984803e-03
ARMC7	-8.528974e-01
ARMC8	 9.708869e-03
ARMC9	 3.284830e-01
ARMCX1	 5.288093e-02
ARMCX2	 3.093539e-02
ARMCX3	-4.849462e-02
ARMCX4	 4.408969e-02
ARMCX5	-8.042314e-02
ARMCX5-GPRASP2	-2.191577e-02
ARMCX6	-1.000813e-02
ARMS2	 1.002442e-02
ARNT	-2.713510e-03
ARNT2	 3.198969e-01
ARNTL	 9.755916e-02
ARNTL2	 2.416803e-02
ARPC1A	 1.174235e-01
ARPC1B	 5.774552e-04
ARPC2	-3.907732e-01
ARPC3	-5.458830e-01
ARPC4	-6.995304e-01
ARPC4-TTLL3	-5.019480e-01
ARPC5	-5.932948e-02
ARPC5L	 2.782475e-01
ARPP19	 2.963496e-01
ARPP21	-1.261860e-01
ARR3	 6.461349e-02
ARRB1	 5.151263e-02
ARRB2	 1.064161e-01
ARRDC1	 6.711535e-02
ARRDC2	-6.627975e-02
ARRDC3	 1.564076e-01
ARRDC4	 2.515850e-01
ARRDC5	 4.077509e-01
ARSA	-9.808985e-02
ARSB	 1.794188e-01
ARSD	-9.457773e-02
ARSE	-1.014274e-01
ARSF	-1.264690e-01
ARSG	 2.500722e-01
ARSH	-5.299391e-02
ARSI	-3.191283e-02
ARSJ	 1.281782e-01
ARSK	-9.538874e-02
ART1	 1.354000e-01
ART3	 2.059011e-01
ART4	 1.998092e-02
ART5	 6.906627e-02
ARTN	 1.105040e-01
ARV1	 1.027931e-01
ARVCF	-6.814629e-02
ARX	 5.601434e-02
AS3MT	 2.355159e-01
ASAH1	-1.136644e-01
ASAH2	-1.158802e-01
ASAH2B	 7.751131e-04
ASAP1	 5.205758e-01
ASAP2	 2.695907e-01
ASAP3	 2.893842e-01
ASB1	 1.968392e-01
ASB10	-1.226970e-01
ASB11	 1.495016e-01
ASB12	 1.676268e-01
ASB13	 7.656255e-02
ASB14	-2.261057e-02
ASB15	 8.908521e-02
ASB16	 1.824471e-01
ASB17	 7.855014e-02
ASB18	 9.616263e-02
ASB2	 2.341330e-02
ASB3	-5.925121e-02
ASB4	 8.133226e-02
ASB5	 6.729224e-02
ASB6	 1.187899e-01
ASB7	 5.038735e-02
ASB8	 1.480432e-01
ASB9	 7.120774e-02
ASCC1	-1.101978e-01
ASCC2	 2.050755e-01
ASCC3	-1.471659e-01
ASCL1	 1.844450e-01
ASCL2	-3.462469e-02
ASCL3	 1.229709e-01
ASCL4	-1.125074e-02
ASCL5	 5.176622e-02
ASF1A	 1.627622e-01
ASF1B	 7.323461e-02
ASGR1	-2.770027e-01
ASGR2	 1.882045e-01
ASH1L	 2.554876e-01
ASH2L	-1.406372e+00
ASIC1	-6.723237e-02
ASIC2	 1.605548e-01
ASIC3	 1.509473e-01
ASIC4	 2.608647e-02
ASIC5	 2.864495e-01
ASIP	 1.834712e-01
ASL	 1.220474e-01
ASMT_X	 1.326985e-01
ASMTL_X	-4.338686e-02
ASNA1	-1.102714e+00
ASNS	 2.557306e-01
ASNSD1	 1.569442e-01
ASPA	 1.995590e-01
ASPDH	-1.096832e-01
ASPG	 2.237208e-01
ASPH	 2.442306e-01
ASPHD1	 2.192193e-01
ASPHD2	 1.395802e-01
ASPM	-4.185621e-01
ASPRV1	-4.699526e-02
ASPSCR1	 7.521668e-03
ASRGL1	 8.613950e-02
ASS1	-1.863605e-01
ASTE1	 3.331177e-02
ASTL	 1.052917e-02
ASTN1	-1.216753e-01
ASTN2	 1.573013e-02
ASUN	-5.307474e-01
ASXL1	 1.601474e-01
ASXL2	 1.846047e-01
ASXL3	 7.682154e-02
ASZ1	 1.070432e-01
ATAD1	-9.785725e-02
ATAD2	 2.714631e-01
ATAD2B	 1.640879e-01
ATAD3A	-4.613540e-01
ATAD3B	-1.717152e-01
ATAD3C	 1.578375e-01
ATAD5	-7.377853e-02
ATAT1	 7.778690e-02
ATCAY	 1.088268e-01
ATE1	 1.360886e-01
ATF1	-1.944700e-01
ATF2	 3.324811e-02
ATF3	 2.925491e-03
ATF4	-4.336545e-01
ATF5	-5.253665e-02
ATF6	 1.369260e-01
ATF6B	 1.664803e-01
ATF7	 7.337731e-02
ATF7IP	-1.130708e-01
ATF7IP2	 2.754447e-01
ATG10	-2.994021e-01
ATG12	-2.990902e-01
ATG13	-2.388271e-01
ATG14	-2.878754e-01
ATG16L1	 4.774482e-02
ATG16L2	 1.136307e-01
ATG2A	 9.100546e-02
ATG2B	 2.276672e-01
ATG3	-1.578128e-01
ATG4A	 4.316455e-02
ATG4B	 1.823406e-01
ATG4C	 1.720654e-01
ATG4D	 7.537641e-02
ATG5	 5.001542e-02
ATG7	-1.533031e-01
ATG9A	-7.372557e-01
ATHL1	 3.327237e-02
ATIC	 2.852434e-02
ATL1	 2.709225e-02
ATL2	-2.251774e-01
ATL3	 2.034165e-01
ATM	-2.140811e-01
ATMIN	 2.038633e-01
ATN1	 3.316867e-02
ATOH1	 1.172569e-01
ATOH7	 2.081685e-01
ATOH8	 1.606543e-01
ATOX1	 7.470447e-02
ATP10A	 1.227050e-01
ATP10B	 3.713503e-01
ATP10D	 8.258900e-02
ATP11A	 4.925180e-02
ATP11B	 3.222055e-01
ATP11C	-9.359161e-03
ATP12A	 1.855732e-01
ATP13A1	-3.971316e-01
ATP13A2	-1.121718e-02
ATP13A3	-2.621493e-02
ATP13A4	 2.468350e-01
ATP13A5	 2.495743e-01
ATP1A1	-6.293546e-01
ATP1A2	 5.493803e-02
ATP1A3	 7.036214e-02
ATP1A4	 9.163294e-02
ATP1B1	 8.330674e-02
ATP1B2	 1.925852e-01
ATP1B3	-9.707791e-02
ATP1B4	 6.912117e-02
ATP2A1	 1.650846e-01
ATP2A2	-1.528090e+00
ATP2A3	 6.614874e-02
ATP2B1	-8.584869e-01
ATP2B2	 1.893974e-01
ATP2B3	 6.876342e-02
ATP2B4	 2.473600e-01
ATP2C1	 2.170511e-01
ATP2C2	 2.373460e-01
ATP4A	 1.478809e-02
ATP4B	 2.707736e-01
ATP5A1	-9.829831e-01
ATP5B	-6.675091e-01
ATP5C1	-6.724424e-03
ATP5D	-2.892622e-01
ATP5E	-5.397763e-01
ATP5F1	-8.892718e-01
ATP5G1	 1.361568e-01
ATP5G2	 6.663463e-02
ATP5G3	 3.147904e-02
ATP5H	-5.250987e-01
ATP5I	-7.605440e-01
ATP5J	-3.283732e-01
ATP5J2	-3.673687e-01
ATP5J2-PTCD1	 2.907161e-01
ATP5L	-3.896993e-01
ATP5L2	-2.853297e-01
ATP5O	-6.896054e-01
ATP5S	 1.885675e-01
ATP5SL	 5.786211e-02
ATP6AP1	-1.069855e+00
ATP6AP1L	-1.775749e-01
ATP6AP2	-8.974855e-01
ATP6V0A1	 2.502264e-01
ATP6V0A2	 1.251639e-01
ATP6V0A4	-6.515295e-02
ATP6V0B	-8.810063e-01
ATP6V0C	-2.003337e+00
ATP6V0D1	-1.421328e+00
ATP6V0D2	 4.367335e-02
ATP6V0E1	-4.325451e-02
ATP6V0E2	 1.243398e-01
ATP6V1A	-9.060789e-01
ATP6V1B1	 1.443139e-01
ATP6V1B2	-2.899781e-01
ATP6V1C1	-2.661138e-01
ATP6V1C2	 2.230831e-01
ATP6V1D	-2.011110e-01
ATP6V1E1	-8.335108e-01
ATP6V1E2	-1.072897e-01
ATP6V1F	-1.761047e-01
ATP6V1G1	-1.009566e+00
ATP6V1G2	 9.803292e-02
ATP6V1G3	 1.100257e-01
ATP6V1H	-1.259610e+00
ATP7A	-7.052612e-02
ATP7B	 1.448356e-01
ATP8A1	 1.435166e-01
ATP8A2	 3.847650e-02
ATP8B1	 2.791413e-01
ATP8B2	 1.625797e-01
ATP8B3	-4.496972e-02
ATP8B4	 1.488493e-01
ATP9A	 2.763751e-01
ATP9B	 2.539771e-02
ATPAF1	 2.377357e-01
ATPAF2	-2.916554e-01
ATPBD4	-2.060692e-01
ATPIF1	 2.084729e-01
ATR	-4.045996e-01
ATRAID	 2.331017e-01
ATRIP	 1.213218e-01
ATRN	 2.168360e-02
ATRNL1	 1.742896e-01
ATRX	 1.580792e-01
ATXN1	-4.679899e-02
ATXN10	-1.900773e-01
ATXN1L	 1.100443e-01
ATXN2	-5.262882e-02
ATXN2L	 4.304644e-02
ATXN3	 2.855018e-01
ATXN3L	 5.848171e-02
ATXN7	 8.305729e-03
ATXN7L1	-4.877639e-02
ATXN7L2	 9.903191e-02
ATXN7L3	-2.196590e-01
ATXN7L3B	-4.563525e-02
AUH	 1.046631e-01
AUNIP	 1.401551e-01
AUP1	-6.943877e-02
AURKA	-6.425397e-01
AURKAIP1	-1.438735e-01
AURKB	-9.318581e-01
AURKC	 1.218933e-02
AUTS2	 2.911144e-01
AVEN	 2.427374e-01
AVIL	-1.074929e-01
AVL9	 1.339771e-01
AVP	-9.196740e-02
AVPI1	 2.132063e-01
AVPR1A	 1.264544e-01
AVPR1B	-2.598237e-02
AVPR2	-7.745560e-02
AWAT1	-8.372187e-02
AWAT2	-1.294822e-01
AXDND1	 1.003929e-01
AXIN1	 1.837808e-02
AXIN2	-2.108414e-01
AXL	 9.062825e-02
AZGP1	 1.944543e-01
AZI1	 1.942758e-01
AZI2	 1.181730e-01
AZIN1	 5.955854e-02
AZU1	-6.828595e-02
B2M	-2.435263e-02
B3GALNT1	 7.153121e-02
B3GALNT2	 6.057268e-02
B3GALT1	 1.796951e-03
B3GALT2	 1.917235e-01
B3GALT4	-1.834937e-03
B3GALT5	 9.468619e-02
B3GALT6	-2.030254e-01
B3GALTL	-2.422295e-03
B3GAT1	-4.214019e-02
B3GAT2	 1.641818e-02
B3GAT3	-3.296725e-01
B3GNT1	 1.587273e-01
B3GNT2	 1.193388e-01
B3GNT3	 6.852101e-02
B3GNT4	 3.014039e-01
B3GNT5	 4.312780e-02
B3GNT6	 4.812932e-01
B3GNT7	-1.677181e-01
B3GNT8	 9.956478e-02
B3GNT9	 8.848940e-02
B3GNTL1	 9.796613e-03
B4GALNT1	 6.357501e-02
B4GALNT2	 2.044656e-01
B4GALNT3	-4.201849e-02
B4GALNT4	 5.296455e-02
B4GALT1	 2.021749e-01
B4GALT2	-8.316468e-02
B4GALT3	-2.425020e-01
B4GALT4	 1.347814e-01
B4GALT5	 8.906104e-02
B4GALT6	-1.783807e-02
B4GALT7	 1.163421e-01
B9D1	 1.529707e-01
B9D2	-6.552226e-02
BAALC	 2.227871e-01
BAAT	 1.102022e-01
BABAM1	 1.773771e-01
BACE1	-6.451051e-02
BACE2	 1.471514e-01
BACH1	 1.463246e-01
BACH2	-3.138364e-02
BAD	 7.034069e-02
BAG1	 5.067577e-02
BAG2	 3.284954e-02
BAG3	-2.515842e-01
BAG4	 2.113449e-01
BAG5	-1.241802e-01
BAG6	-6.735749e-02
BAGE	-2.130206e-01
BAGE2	 8.052453e-02
BAGE3	-7.107560e-01
BAHCC1	-1.549566e-01
BAHD1	 1.904845e-01
BAI1	-1.633489e-01
BAI2	 1.975824e-01
BAI3	 1.085107e-01
BAIAP2	 2.679098e-01
BAIAP2L1	 2.298714e-02
BAIAP2L2	 2.314216e-01
BAIAP3	 2.422400e-01
BAK1	-1.311000e-02
BAMBI	-7.263758e-02
BANF1	-4.671613e-01
BANF2	 3.868792e-02
BANK1	-3.592785e-02
BANP	-3.851276e-01
BAP1	-3.461073e-01
BARD1	-2.009353e+00
BARHL1	-9.651132e-02
BARHL2	 1.247510e-01
BARX1	 1.324839e-01
BARX2	 2.486962e-01
BASP1	 2.161880e-01
BATF	 4.957404e-02
BATF2	 9.976434e-02
BATF3	-8.740648e-02
BAX	 9.540808e-02
BAZ1A	 5.069705e-03
BAZ1B	-1.096120e-01
BAZ2A	-1.274456e-01
BAZ2B	 5.242430e-02
BBC3	 1.562582e-01
BBIP1	 3.427187e-01
BBOX1	 6.152661e-03
BBS1	 4.795507e-02
BBS10	-1.455396e-03
BBS12	-9.275091e-02
BBS2	 1.534453e-01
BBS4	 1.316950e-02
BBS5	 3.588933e-03
BBS7	-1.023336e-01
BBS9	-1.184660e-01
BBX	 1.002783e-01
BCAM	-2.223837e-03
BCAN	-2.952496e-02
BCAP29	 2.153264e-01
BCAP31	 2.704685e-02
BCAR1	 1.845589e-01
BCAR3	 7.531678e-02
BCAS1	 1.139589e-01
BCAS2	-1.036346e+00
BCAS3	-8.203131e-02
BCAS4	 2.960214e-01
BCAT1	-3.026899e-02
BCAT2	 2.300572e-01
BCCIP	-3.303959e-01
BCDIN3D	-1.519091e-01
BCHE	 5.022669e-02
BCKDHA	 1.552430e-02
BCKDHB	 7.437671e-03
BCKDK	 1.363686e-01
BCL10	 2.494852e-01
BCL11A	-4.948817e-02
BCL11B	 1.325676e-01
BCL2	-1.649810e-01
BCL2A1	 6.966970e-02
BCL2L1	-3.625010e-01
BCL2L10	 6.984235e-02
BCL2L11	 1.783466e-01
BCL2L12	-1.724835e-02
BCL2L13	 1.290123e-01
BCL2L14	 1.442462e-01
BCL2L15	 5.532069e-02
BCL2L2	 1.664273e-01
BCL2L2-PABPN1	-1.295173e+00
BCL3	 8.021462e-02
BCL6	-1.770317e-02
BCL6B	 9.715246e-02
BCL7A	 2.333401e-01
BCL7B	-1.296122e-01
BCL7C	 1.348647e-01
BCL9	 1.695031e-01
BCL9L	-8.806594e-02
BCLAF1	-1.601381e-01
BCMO1	 1.603177e-01
BCO2	 1.960008e-02
BCOR	 3.040191e-01
BCORL1	 2.168565e-01
BCR	-1.106218e-01
BCS1L	-2.097233e-01
BDH1	-1.022554e-01
BDH2	-1.122096e-01
BDKRB1	 1.604990e-01
BDKRB2	 1.443077e-01
BDNF	-8.753246e-02
BDP1	-7.387044e-01
BEAN1	-5.868556e-02
BECN1	 1.531533e-01
BEGAIN	 1.074360e-01
BEND2	-3.611655e-01
BEND3	-2.463770e-02
BEND4	 3.563440e-02
BEND5	 1.570742e-01
BEND6	 1.978925e-01
BEND7	 1.350584e-01
BEST1	 3.858707e-01
BEST2	 3.584158e-02
BEST3	-2.021787e-02
BEST4	-9.470035e-02
BET1	-3.597404e-01
BET1L	 1.600843e-01
BET3L	-3.958238e-02
BEX1	-3.116516e-03
BEX2	 4.093498e-02
BEX4	 8.381428e-02
BEX5	-2.717816e-01
BFAR	 2.454255e-01
BFSP1	 1.763010e-01
BFSP2	 2.028995e-01
BGLAP	-3.850278e-02
BGN	 3.639577e-01
BHLHA15	-1.095278e-02
BHLHA9	 1.179585e-01
BHLHB9	-6.061188e-02
BHLHE22	-1.044145e-02
BHLHE40	 2.887532e-01
BHLHE41	-7.983311e-02
BHMT	 8.964983e-02
BHMT2	 9.003300e-02
BICC1	 1.808204e-01
BICD1	-3.495374e-01
BICD2	-1.157405e-01
BID	 6.452788e-02
BIK	 1.634262e-01
BIN1	-1.164816e-01
BIN2	 5.460285e-02
BIN3	 1.766925e-02
BIRC2	 3.073060e-02
BIRC3	 1.895222e-01
BIRC5	-1.093076e+00
BIRC6	 1.503907e-01
BIRC7	 8.195160e-02
BIRC8	-1.491099e-01
BIVM	 5.259572e-02
BIVM-ERCC5	-8.096054e-02
BLCAP	 2.131379e-01
BLID	-2.714686e-02
BLK	 7.378035e-02
BLM	-3.497412e-01
BLMH	 3.567382e-02
BLNK	 7.686561e-02
BLOC1S1	-4.938010e-02
BLOC1S2	-6.086776e-02
BLOC1S3	-1.971942e-02
BLOC1S4	-2.114333e-02
BLOC1S5	 1.625899e-01
BLOC1S6	-1.779161e-02
BLVRA	-2.796859e-02
BLVRB	-1.096155e-01
BLZF1	 7.244303e-02
BMF	 1.213966e-01
BMI1	 1.069275e-01
BMP1	 1.009095e-01
BMP10	-1.427127e-01
BMP15	-7.182493e-03
BMP2	 6.865169e-02
BMP2K	 1.307568e-02
BMP3	 1.729839e-01
BMP4	 1.890888e-01
BMP5	 2.570970e-01
BMP6	 5.825805e-02
BMP7	 1.550276e-01
BMP8A	 1.107974e-01
BMP8B	-2.346065e-01
BMPER	 1.039090e-01
BMPR1A	 7.434808e-03
BMPR1B	-1.953724e-01
BMPR2	 1.598575e-01
BMS1	-8.615711e-01
BMX	 3.873048e-01
BNC1	 1.143535e-01
BNC2	 4.775273e-02
BNIP1	-2.019837e-01
BNIP2	-7.081228e-02
BNIP3	 1.868810e-01
BNIP3L	 1.091045e-01
BNIPL	-2.912409e-02
BOC	-1.098781e-01
BOD1	-5.058710e-02
BOD1L1	 4.670440e-02
BOD1L2	 1.337034e-01
BOK	-1.364920e-01
BOLA1	 4.737719e-01
BOLA2	-1.083353e-01
BOLA3	 3.702890e-02
BOLL	-1.596603e-01
BOP1	-3.921583e-01
BORA	-4.965733e-01
BPGM	 1.547583e-01
BPHL	 1.330360e-01
BPI	 9.624967e-02
BPIFA1	-3.360072e-03
BPIFA2	 6.239236e-02
BPIFA3	 4.661373e-02
BPIFB1	 2.723785e-02
BPIFB2	 2.716269e-01
BPIFB3	-7.763057e-03
BPIFB4	-7.640841e-02
BPIFB6	 4.175708e-02
BPIFC	 1.239555e-01
BPNT1	-2.429927e-01
BPTF	 1.335515e-01
BPY2	 9.357892e-04
BPY2C	 3.095275e-02
BRAF	-5.317959e-01
BRAP	 8.863050e-02
BRAT1	-1.292252e+00
BRCA1	-5.893219e-01
BRCA2	-2.619990e-02
BRCC3	 1.411300e-01
BRD1	-3.416359e-02
BRD2	 1.728889e-01
BRD3	 1.653283e-01
BRD4	-9.591625e-01
BRD7	-9.375552e-02
BRD8	-2.233996e-01
BRD9	-8.330924e-02
BRDT	 2.202689e-02
BRE	 2.271079e-01
BRF1	-1.861179e+00
BRF2	-1.043656e+00
BRI3	-2.796595e-01
BRI3BP	 1.867542e-01
BRICD5	 2.831498e-01
BRINP1	 2.432010e-01
BRINP2	 1.899097e-01
BRINP3	 1.424748e-01
BRIP1	 1.243825e-01
BRIX1	-2.848582e-01
BRK1	-2.580416e-01
BRMS1	 7.446029e-03
BRMS1L	 1.710284e-01
BROX	 1.406152e-01
BRPF1	-1.107935e-01
BRPF3	 3.464001e-01
BRS3	-6.029494e-02
BRSK1	 6.523341e-02
BRSK2	 5.028626e-03
BRWD1	 9.361225e-03
BRWD3	-1.069993e-01
BSCL2	 7.942328e-02
BSDC1	 8.265601e-02
BSG	-7.255954e-02
BSN	 8.949692e-02
BSND	 3.419067e-02
BSPH1	 2.734736e-01
BSPRY	 6.153918e-03
BST1	 1.425001e-01
BST2	 1.779497e-01
BSX	 1.378958e-02
BTAF1	-2.524281e-01
BTBD1	 2.704396e-01
BTBD10	 2.197108e-01
BTBD11	-1.245148e-01
BTBD16	 1.479600e-01
BTBD17	 1.646062e-01
BTBD18	-7.800188e-02
BTBD2	 8.180693e-02
BTBD3	 2.754573e-03
BTBD6	-5.798528e-02
BTBD7	 1.703598e-01
BTBD8	 1.951239e-01
BTBD9	-4.265844e-02
BTC	 2.337798e-05
BTD	-7.920148e-02
BTF3	-5.168916e-01
BTF3L4	-1.947435e-01
BTG1	 1.835104e-01
BTG2	-8.883497e-02
BTG3	 1.268108e-01
BTG4	 5.091177e-02
BTK	 6.455267e-02
BTLA	 1.159488e-01
BTN1A1	 1.979567e-01
BTN2A1	 6.864140e-02
BTN2A2	 1.712062e-02
BTN3A1	-7.435565e-02
BTN3A2	 8.517836e-02
BTN3A3	-7.172013e-02
BTNL3	 9.317974e-02
BTNL8	-1.282703e-01
BTNL9	 3.051003e-02
BTRC	-4.461882e-02
BUB1	-2.453412e-02
BUB1B	-5.361179e-01
BUB3	-9.209508e-01
BUD13	-2.785907e-01
BUD31	-6.736203e-01
BVES	-1.013716e-02
BYSL	-5.169147e-01
BZRAP1	-6.424770e-02
BZW1	-7.214536e-02
BZW2	 2.537654e-01
C10orf10	-7.116326e-02
C10orf105	 4.664677e-02
C10orf107	 6.096452e-02
C10orf11	 6.304883e-02
C10orf111	 1.028961e-01
C10orf113	 4.332491e-02
C10orf114	 4.760965e-02
C10orf118	-1.598837e-01
C10orf12	-1.304131e-01
C10orf120	-1.943296e-02
C10orf128	 3.822775e-01
C10orf129	-3.205537e-02
C10orf131	-7.346493e-01
C10orf137	 5.730066e-02
C10orf2	-5.297936e-01
C10orf25	-3.717726e-02
C10orf32	-6.980377e-02
C10orf35	 2.107020e-01
C10orf53	 1.601018e-01
C10orf54	 2.870950e-01
C10orf55	 1.230664e-01
C10orf62	-6.578973e-02
C10orf67	 2.112268e-01
C10orf68	 3.214399e-01
C10orf71	 1.175113e-01
C10orf76	-1.243732e-01
C10orf82	 3.773182e-02
C10orf88	 1.142726e-01
C10orf90	 1.509263e-01
C10orf91	 7.655389e-02
C10orf95	 3.162811e-02
C10orf99	 2.359024e-01
C11orf1	 1.564610e-01
C11orf16	-6.599340e-02
C11orf21	 3.313284e-02
C11orf24	 2.708500e-01
C11orf30	-3.525585e-01
C11orf31	-1.564655e-01
C11orf35	 1.612140e-02
C11orf40	 1.117959e-01
C11orf42	 1.084046e-01
C11orf45	 4.797712e-02
C11orf48	 2.632768e-01
C11orf49	-1.203815e-02
C11orf52	 7.817239e-02
C11orf53	-2.387239e-01
C11orf54	 1.510480e-01
C11orf57	 4.074015e-02
C11orf58	-4.769256e-01
C11orf63	 8.782757e-02
C11orf65	-1.354720e-01
C11orf68	 2.233909e-01
C11orf70	-6.139713e-03
C11orf71	 2.308279e-01
C11orf73	-3.385873e-01
C11orf74	 7.573514e-02
C11orf80	 2.777281e-01
C11orf82	 4.577462e-01
C11orf83	 9.326652e-02
C11orf84	 1.544857e-01
C11orf85	 2.122420e-01
C11orf86	 2.698745e-01
C11orf87	 3.154385e-01
C11orf88	 8.929009e-02
C11orf91	 2.324194e-01
C11orf93	 8.153787e-02
C11orf94	 6.133172e-02
C11orf96	 1.128344e-01
C12orf10	-1.369632e-01
C12orf23	 1.602205e-01
C12orf29	-1.863574e-02
C12orf39	 5.097832e-02
C12orf4	-1.073213e-01
C12orf40	 1.219076e-01
C12orf42	 2.070979e-01
C12orf43	 1.586308e-01
C12orf44	-3.384227e-01
C12orf45	-3.571626e-01
C12orf49	 2.487880e-01
C12orf5	 2.078284e-01
C12orf50	 3.086893e-02
C12orf52	 2.386719e-02
C12orf54	 2.099132e-01
C12orf56	 4.019712e-01
C12orf57	 7.055421e-02
C12orf60	-9.762489e-02
C12orf61	 2.283686e-01
C12orf65	 3.913372e-01
C12orf66	 1.632790e-01
C12orf68	-2.356814e-01
C12orf71	 1.852043e-01
C12orf73	 1.193611e-01
C12orf74	-1.327665e-01
C12orf75	 1.900245e-01
C12orf76	 1.540991e-01
C12orf77	-1.895258e-01
C12orf79	-7.410509e-02
C13orf35	 3.236593e-01
C13orf45	 3.693215e-01
C14orf1	-6.527534e-02
C14orf105	 2.710913e-01
C14orf119	-1.800409e-02
C14orf132	-1.533191e-01
C14orf142	-4.860583e-02
C14orf159	 1.430696e-01
C14orf166	-1.194751e+00
C14orf166B	-5.797255e-02
C14orf169	-7.697869e-02
C14orf177	 2.299362e-01
C14orf178	 1.319211e-02
C14orf180	-7.719361e-02
C14orf182	 1.469471e-01
C14orf183	 9.388546e-02
C14orf2	 1.238439e-01
C14orf28	 1.307968e-01
C14orf37	 2.483150e-01
C14orf39	 1.692578e-01
C14orf79	 1.694664e-01
C14orf80	-9.323457e-01
C14orf93	 2.987964e-02
C15orf26	 7.478548e-02
C15orf27	 1.883758e-01
C15orf32	 3.106768e-01
C15orf38	 1.162933e-01
C15orf38-AP3S2	-1.005664e-01
C15orf39	-5.674790e-03
C15orf40	 1.730189e-01
C15orf41	-4.862637e-01
C15orf43	 1.070710e-02
C15orf48	 6.891456e-02
C15orf52	-6.975465e-02
C15orf53	 2.293040e-02
C15orf54	-1.030240e-02
C15orf56	 1.641289e-01
C15orf57	-1.441828e-01
C15orf59	 5.750230e-02
C15orf60	-2.156010e-02
C15orf61	 1.013625e-01
C15orf62	 1.431436e-02
C15orf65	 9.111377e-02
C16orf11	 7.572764e-02
C16orf13	-2.459406e-02
C16orf3	-8.547256e-03
C16orf45	 3.253841e-01
C16orf46	 1.497665e-01
C16orf52	 4.393641e-02
C16orf54	 8.998397e-02
C16orf55	 6.306177e-02
C16orf58	 1.793636e-01
C16orf59	-7.361615e-01
C16orf62	 2.163418e-01
C16orf70	 2.804720e-01
C16orf71	 2.139548e-01
C16orf72	-2.574120e-01
C16orf74	 9.413818e-02
C16orf78	 1.976676e-01
C16orf80	-7.320366e-01
C16orf86	 5.187891e-02
C16orf87	 1.937212e-02
C16orf89	-5.575372e-02
C16orf90	 2.473515e-01
C16orf92	 1.852888e-02
C16orf93	-1.805299e-02
C16orf95	 3.899117e-01
C16orf96	 1.592596e-01
C16orf97	 2.667441e-03
C17orf100	 1.995380e-01
C17orf102	 2.103973e-01
C17orf104	 6.294070e-02
C17orf105	 9.897434e-02
C17orf107	 2.893695e-02
C17orf112	 1.448346e-01
C17orf47	-4.876309e-02
C17orf49	 8.395163e-02
C17orf50	-2.548703e-01
C17orf51	 1.165773e-03
C17orf53	 1.094396e-01
C17orf58	-2.517997e-01
C17orf59	-3.650324e-02
C17orf62	 2.383574e-03
C17orf64	 1.792784e-01
C17orf66	-1.450765e-01
C17orf70	 1.459026e-01
C17orf72	 2.482550e-01
C17orf74	 9.669790e-02
