Gene	HT-29
ARHGAP11B	 2.587247e-01
ARHGAP12	 2.844679e-01
ARHGAP15	 1.943233e-01
ARHGAP17	 2.204451e-01
ARHGAP18	-2.111291e-01
ARHGAP19	-1.894346e-01
ARHGAP20	-3.061514e-02
ARHGAP21	 2.184043e-01
ARHGAP22	 1.336380e-01
ARHGAP23	 3.620908e-02
ARHGAP24	-8.982072e-03
ARHGAP25	 3.100420e-01
ARHGAP26	 1.035150e-01
ARHGAP27	 4.834261e-01
ARHGAP28	 5.367982e-01
ARHGAP29	-3.897494e-02
ARHGAP30	-1.427111e-01
ARHGAP31	 1.477779e-01
ARHGAP32	 6.041149e-03
ARHGAP33	 6.415044e-02
ARHGAP35	 4.951459e-01
ARHGAP36	 3.548983e-01
ARHGAP39	 2.414771e-01
ARHGAP4	 2.502262e-01
ARHGAP40	 1.391161e-01
ARHGAP42	 5.492173e-02
ARHGAP44	 5.238610e-01
ARHGAP45	 2.115523e-01
ARHGAP5	 2.274632e-01
ARHGAP6	 2.856182e-01
ARHGAP8	 2.254787e-01
ARHGAP9	-8.377197e-02
ARHGDIA	 3.752483e-01
ARHGDIB	 4.497100e-02
ARHGDIG	 4.396031e-01
ARHGEF1	 1.953454e-01
ARHGEF10	 1.804327e-01
ARHGEF10L	 1.039913e-01
ARHGEF11	-3.447479e-02
ARHGEF12	 3.848399e-01
ARHGEF15	 1.946539e-01
ARHGEF16	 3.027867e-01
ARHGEF17	 2.087240e-01
ARHGEF18	 4.759704e-01
ARHGEF19	 2.730928e-01
ARHGEF2	 1.160482e-01
ARHGEF25	 2.647620e-01
ARHGEF26	 1.604777e-01
ARHGEF28	 1.172306e-01
ARHGEF3	 2.557593e-01
ARHGEF33	 4.072492e-01
ARHGEF35	-1.580204e-01
ARHGEF37	-2.897666e-01
ARHGEF38	 3.900151e-01
ARHGEF39	 2.235985e-01
ARHGEF4	 2.110010e-01
ARHGEF40	 2.730154e-01
ARHGEF5	-1.176341e+00
ARHGEF6	 2.618089e-01
ARHGEF7	-3.498084e-02
ARHGEF9	 2.195374e-01
ARID1A	 4.562838e-01
ARID1B	 2.816783e-01
ARID2	-4.915024e-01
ARID3A	 2.723828e-01
ARID3B	 2.710621e-01
ARID3C	-5.729965e-02
ARID4A	 2.858064e-01
ARID4B	 2.688140e-01
ARID5A	-4.473373e-02
ARID5B	 1.114927e-01
ARIH1	-1.017070e+00
ARIH2	 4.357506e-01
ARIH2OS	 1.251783e-01
ARL1	-1.014698e+00
ARL10	-2.930177e-01
ARL11	 2.275846e-02
ARL13A	 1.821861e-01
ARL13B	 3.585789e-02
ARL14	 4.682189e-01
ARL14EP	 3.564538e-01
ARL14EPL	 3.872949e-01
ARL15	 1.626324e-01
ARL16	 1.652475e-01
ARL17A	 1.109529e-01
ARL17B	 1.932257e-01
ARL2	-2.665082e+00
ARL2BP	 4.259445e-01
ARL3	 4.276198e-01
ARL4A	-1.611604e-01
ARL4C	 2.569296e-01
ARL4D	 2.989392e-01
ARL5A	 1.163812e-01
ARL5B	 2.220352e-01
ARL5C	 1.040085e-01
ARL6	 2.414567e-01
ARL6IP1	 3.127749e-01
ARL6IP4	 4.586884e-01
ARL6IP5	 9.363633e-03
ARL6IP6	-2.161940e-01
ARL8A	-3.251907e-02
ARL8B	 1.629506e-01
ARL9	 1.800149e-02
ARMC1	 4.106152e-02
ARMC10	-1.002895e-01
ARMC12	 2.238053e-01
ARMC2	 2.169490e-01
ARMC3	 1.794369e-01
ARMC4	 7.193411e-01
ARMC5	-1.245662e-01
ARMC6	-1.073508e-01
ARMC7	-8.294634e-01
ARMC8	 2.382116e-01
ARMC9	 2.235425e-02
ARMCX1	 7.501692e-02
ARMCX2	 1.680793e-02
ARMCX3	 4.531986e-01
ARMCX4	 4.384436e-01
ARMCX5	-2.362160e-01
ARMCX6	 2.158251e-02
ARMH1	 2.456677e-01
ARMH2	 9.748425e-02
ARMH3	-1.330316e-01
ARMH4	 4.141762e-01
ARMS2	 1.744919e-01
ARMT1	 3.489019e-01
ARNT	 1.180272e-01
ARNT2	 2.991778e-01
ARNTL	 1.364243e-01
ARNTL2	-8.853933e-02
ARPC1A	-3.883628e-02
ARPC1B	-4.286698e-02
ARPC2	-5.442962e-01
ARPC3	-6.164898e-02
ARPC4	-8.425645e-01
ARPC5	 3.400486e-01
ARPC5L	 2.128978e-01
ARPIN	 2.550502e-01
ARPP19	 3.528299e-01
ARPP21	 1.570680e-01
ARR3	 2.576215e-01
ARRB1	 4.148588e-01
ARRB2	 5.286577e-01
ARRDC1	 3.979317e-01
ARRDC2	 5.473906e-02
ARRDC3	 1.808808e-01
ARRDC4	 3.776818e-01
ARRDC5	 2.555782e-01
ARSA	 2.552865e-01
ARSB	 2.526399e-01
ARSD	 1.936947e-01
ARSF	 2.951536e-01
ARSG	 3.962096e-01
ARSH	-8.758159e-02
ARSI	 4.350969e-01
ARSJ	 4.492217e-01
ARSK	 3.997331e-01
ARSL	 2.372773e-01
ART1	 1.530678e-01
ART3	-4.955599e-02
ART4	 5.948968e-01
ART5	 4.705771e-01
ARTN	-2.266993e-01
ARV1	 2.442913e-01
ARVCF	-7.294066e-02
ARX	-1.562872e-01
AS3MT	-2.127974e-01
ASAH1	 3.621584e-01
ASAH2	 9.521371e-02
ASAH2B	-3.291958e-02
ASAP1	 5.367481e-01
ASAP2	 3.428107e-01
ASAP3	 3.301070e-01
ASB1	-2.793126e-01
ASB10	 4.496072e-02
ASB11	 2.365181e-01
ASB12	 1.262346e-01
ASB13	-1.579621e-01
ASB14	 1.535026e-01
ASB15	 1.819480e-01
ASB16	 1.503176e-01
ASB17	 4.577580e-01
ASB18	 2.213488e-03
ASB2	 2.962234e-01
ASB3	 2.127252e-01
ASB4	 3.003407e-01
ASB5	 4.888975e-01
ASB6	 8.303274e-02
ASB7	-4.376198e-02
ASB8	 1.822421e-01
ASB9	 3.566626e-01
ASCC1	-3.208576e-02
ASCC2	 4.715081e-01
ASCC3	-3.042021e-01
ASCL1	 1.768053e-01
ASCL2	 1.809276e-01
ASCL3	 1.209112e-01
ASCL4	 1.455702e-01
ASCL5	 2.184431e-01
ASF1A	 5.955693e-02
ASF1B	-2.724380e-02
ASGR1	 1.786212e-01
ASGR2	 6.261510e-01
ASH1L	 1.159712e-01
ASH2L	-1.044203e+00
ASIC1	 9.738784e-02
ASIC2	 2.927082e-01
ASIC3	 2.342853e-01
ASIC4	 7.753567e-02
ASIC5	 2.334017e-01
ASIP	 2.561688e-01
ASL	 4.378368e-01
ASMT	-1.544669e-02
ASMTL	 6.868331e-02
ASNS	 4.002443e-01
ASNSD1	-1.090070e-01
ASPA	 5.303889e-01
ASPDH	 2.534764e-01
ASPG	 2.798599e-01
ASPH	 1.621961e-01
ASPHD1	 4.746670e-01
ASPHD2	 2.747496e-01
ASPM	-8.094723e-01
ASPN	 2.344690e-01
ASPRV1	 2.677670e-01
ASPSCR1	 2.424278e-02
ASRGL1	-1.036699e-02
ASS1	 3.414317e-01
ASTE1	 3.102310e-01
ASTL	 5.420239e-02
ASTN1	-3.730215e-01
ASTN2	 1.543368e-01
ASXL1	 1.849584e-01
ASXL2	 4.335369e-01
ASXL3	 3.971799e-02
ASZ1	-1.566154e-01
ATAD1	 3.544650e-01
ATAD2	-1.533394e-01
ATAD2B	 1.210708e-01
ATAD3A	 4.163805e-01
ATAD3B	 2.566054e-01
ATAD3C	 3.485947e-02
ATAD5	-1.498928e-01
ATAT1	 1.086305e-01
ATCAY	 3.891671e-01
ATE1	 2.232460e-01
ATF1	-9.129715e-03
ATF2	 1.996267e-01
ATF3	 4.215463e-02
ATF4	 3.287099e-01
ATF5	 1.978720e-01
ATF6	 1.424657e-01
ATF6B	 2.128070e-01
ATF7	-1.448903e-01
ATF7IP	 3.434725e-02
ATF7IP2	 4.499026e-01
ATG10	 2.981608e-02
ATG101	 1.324889e-01
ATG12	 2.310136e-01
ATG13	 5.597160e-01
ATG14	 5.258749e-01
ATG16L1	 7.167881e-02
ATG16L2	 2.656102e-01
ATG2A	 1.703065e-01
ATG2B	 4.110693e-01
ATG3	-8.024934e-02
ATG4A	 3.000771e-01
ATG4B	 3.549037e-01
ATG4C	 1.853892e-01
ATG4D	 2.629859e-01
ATG5	 1.648959e-01
ATG7	-1.091819e-02
ATG9A	 4.162638e-02
ATG9B	 1.340707e-01
ATIC	-4.557464e-01
ATL1	 3.922015e-01
ATL2	-4.041958e-01
ATL3	-3.280252e-01
ATM	-8.498732e-02
ATMIN	 3.567341e-02
ATN1	 1.231692e-02
ATOH1	 3.514610e-01
ATOH7	 1.120625e-01
ATOH8	 4.633588e-01
ATOX1	 5.195518e-01
ATP10A	 2.617265e-01
ATP10B	 2.400276e-01
ATP10D	 1.717445e-01
ATP11A	 2.751819e-02
ATP11B	-3.104439e-01
ATP11C	 1.441291e-01
ATP12A	-7.799167e-03
ATP13A1	-8.867733e-02
ATP13A2	 2.424635e-01
ATP13A3	 3.030743e-01
ATP13A4	 1.595324e-01
ATP13A5	 4.916068e-01
ATP1A1	-3.821136e+00
ATP1A2	 1.171737e-01
ATP1A3	 1.348808e-01
ATP1A4	 3.140808e-01
ATP1B1	 2.376618e-01
ATP1B2	 3.362495e-01
ATP1B3	 7.287066e-01
ATP1B4	 2.478048e-01
ATP23	-2.186638e-01
ATP2A1	 3.839270e-01
ATP2A2	-3.082010e+00
ATP2A3	 3.733826e-01
ATP2B1	-4.782677e-01
ATP2B2	 1.000418e-01
ATP2B3	-9.871532e-02
ATP2B4	 3.670450e-01
ATP2C1	-1.530316e-01
ATP2C2	 1.903788e-01
ATP4A	 3.706469e-01
ATP4B	 8.109346e-02
ATP5F1A	-1.038158e+00
ATP5F1B	-1.072397e+00
ATP5F1C	-2.023244e-02
ATP5F1D	-6.169418e-01
ATP5F1E	-6.820275e-01
ATP5IF1	 2.320078e-01
ATP5MC1	 4.534958e-01
ATP5MC2	 2.165816e-03
ATP5MC3	 1.470487e-02
ATP5MD	 1.516033e-01
ATP5ME	 1.286865e-01
ATP5MF	-7.069260e-01
ATP5MG	-2.266739e-01
ATP5MGL	 2.953833e-02
ATP5MPL	 2.921003e-01
ATP5PB	-2.222616e-01
ATP5PD	-3.666751e-01
ATP5PF	 1.287026e-01
ATP5PO	-2.271054e-01
ATP6AP1	-1.597689e+00
ATP6AP1L	-4.149124e-01
ATP6AP2	-2.129187e+00
ATP6V0A1	 1.787414e-02
ATP6V0A2	-1.442660e-01
ATP6V0A4	 1.911870e-01
ATP6V0B	-1.996523e+00
ATP6V0C	-4.889131e+00
ATP6V0D1	-2.683611e+00
ATP6V0D2	 4.333336e-01
ATP6V0E1	 2.393588e-01
ATP6V0E2	 2.682601e-01
ATP6V1A	-4.009414e+00
ATP6V1B1	-1.744937e-01
ATP6V1B2	-3.799430e-01
ATP6V1C1	-1.692600e+00
ATP6V1C2	 2.004067e-01
ATP6V1D	-2.063362e+00
ATP6V1E1	-4.273859e+00
ATP6V1E2	 1.835286e-01
ATP6V1F	-2.517311e+00
ATP6V1G1	-2.166053e+00
ATP6V1G2	 1.889944e-01
ATP6V1G3	 4.444981e-01
ATP6V1H	-3.117914e+00
ATP7A	 1.009108e-01
ATP7B	 3.209906e-01
ATP8A1	 2.556609e-01
ATP8A2	-3.658406e-03
ATP8B1	 3.965167e-01
ATP8B2	 2.640135e-01
ATP8B3	 2.367322e-01
ATP8B4	 1.316460e-01
ATP9A	 1.940443e-01
ATP9B	 3.600934e-02
ATPAF1	 4.040919e-01
ATPAF2	 1.866478e-01
ATPSCKMT	 1.728079e-01
ATR	-4.748222e+00
ATRAID	 2.735722e-01
ATRIP	-1.174510e+00
ATRN	-4.720606e-03
ATRNL1	 4.294430e-01
ATRX	-9.754560e-02
ATXN1	 2.757637e-01
ATXN10	-1.267779e+00
ATXN1L	 2.621722e-01
ATXN2	-1.417128e-02
ATXN2L	 2.436474e-02
ATXN3	 5.373870e-01
ATXN3L	 5.534458e-01
ATXN7	 2.752367e-01
ATXN7L1	 1.117263e-02
ATXN7L2	-1.194174e-02
ATXN7L3	-2.289935e-01
ATXN7L3B	-1.828453e-01
AUH	 1.700842e-01
AUNIP	 6.474732e-01
AUP1	-3.323189e-01
AURKA	-1.243967e+00
AURKAIP1	-2.984230e-01
AURKB	-3.892406e+00
AURKC	 1.831447e-01
AUTS2	 9.691068e-02
AVEN	 2.071281e-01
AVIL	 8.671520e-02
AVL9	 3.643808e-01
AVP	 2.542484e-01
AVPI1	 1.813374e-01
AVPR1A	-1.350775e-01
AVPR1B	 5.996844e-01
AVPR2	 2.187389e-01
AWAT1	 1.745693e-01
AWAT2	-1.218847e-01
AXDND1	-7.123420e-02
AXIN1	 7.794385e-02
AXIN2	 1.929612e-02
AXL	 2.218064e-01
AZGP1	 1.021774e-01
AZI2	 3.268191e-02
AZIN1	-8.722120e-02
AZIN2	 1.177019e-01
AZU1	 5.928095e-01
B2M	 2.842101e-01
B3GALNT1	 9.122832e-02
B3GALNT2	 1.262563e-01
B3GALT1	 1.234491e-01
B3GALT2	 1.544292e-01
B3GALT4	-2.551654e-01
B3GALT5	 3.711351e-01
B3GALT6	 3.272514e-01
B3GAT1	 2.068602e-01
B3GAT2	 3.138639e-01
B3GAT3	 1.713961e-02
B3GLCT	-1.162089e-01
B3GNT2	 2.415963e-02
B3GNT3	 1.565928e-01
B3GNT4	 3.916298e-01
B3GNT5	 3.000291e-01
B3GNT6	 3.941252e-02
B3GNT7	-2.288785e-02
B3GNT8	 2.956951e-01
B3GNT9	 2.037606e-01
B3GNTL1	 1.393301e-02
B4GALNT1	 6.673270e-02
B4GALNT2	 1.476566e-01
B4GALNT3	 1.413837e-01
B4GALNT4	 1.638903e-01
B4GALT1	 1.677835e-01
B4GALT2	 1.834491e-01
B4GALT3	 4.513072e-02
B4GALT4	 3.381403e-01
B4GALT5	 2.576679e-01
B4GALT6	 3.356528e-01
B4GALT7	-4.962479e-02
B4GAT1	-9.608417e-02
B9D1	 1.033331e-01
B9D2	 3.709818e-01
BAALC	 7.511668e-02
BAAT	 4.330194e-01
BABAM1	 2.284961e-01
BABAM2	 3.549267e-01
BACE1	-2.033659e-01
BACE2	 4.966686e-02
BACH1	 1.317434e-01
BACH2	 2.058753e-01
BAD	-6.804957e-02
BAG1	-2.028159e-02
BAG2	 3.623054e-01
BAG3	-2.477068e-01
BAG4	 9.256385e-02
BAG5	 1.770038e-01
BAG6	 2.773806e-01
BAHCC1	 4.836041e-01
BAHD1	-2.238692e-01
BAIAP2	 5.053730e-01
BAIAP2L1	 1.036723e-01
BAIAP2L2	 1.767943e-01
BAIAP3	 3.243228e-01
BAK1	 1.994428e-01
BAMBI	 1.666937e-01
BANF1	-3.252478e+00
BANF2	 4.225566e-01
BANK1	 3.993810e-01
BANP	-1.089131e+00
BAP1	-1.413769e+00
BARD1	-3.183368e-02
BARHL1	 1.546224e-01
BARHL2	 1.074033e-01
BARX1	 7.138663e-02
BARX2	 1.656936e-01
BASP1	 4.099256e-01
BATF	 1.124300e-01
BATF2	 1.791059e-01
BATF3	 3.110322e-01
BAX	 3.116341e-01
BAZ1A	-4.473823e-02
BAZ1B	-3.386574e-01
BAZ2A	-4.204365e-02
BAZ2B	-1.769854e-02
BBC3	 1.851193e-01
BBIP1	 2.022518e-01
BBOF1	 3.357446e-01
BBOX1	 1.854225e-01
BBS1	 5.093055e-01
BBS10	 1.824052e-01
BBS12	 5.870798e-01
BBS2	 2.358470e-01
BBS4	 7.232504e-01
BBS5	 2.424609e-01
BBS7	-2.646150e-02
BBS9	 4.899437e-01
BBX	 1.459733e-01
BCAM	 1.559887e-01
BCAN	 2.258974e-01
BCAP29	 4.882338e-02
BCAP31	 2.602187e-01
BCAR1	-1.057031e-01
BCAR3	 8.535607e-02
BCAS1	 3.556101e-01
BCAS2	-3.239917e+00
BCAS3	 4.601754e-01
BCAS4	 3.286871e-01
BCAT1	 1.140191e-01
BCAT2	 1.723180e-01
BCCIP	-3.745404e-01
BCDIN3D	 5.608319e-02
BCHE	 1.554802e-01
BCKDHA	 3.513693e-01
BCKDHB	 1.373867e-01
BCKDK	 5.058638e-01
BCL10	 4.925062e-01
BCL11A	 1.086307e-01
BCL11B	 1.831283e-01
BCL2	 1.442877e-01
BCL2A1	 3.099484e-01
BCL2L1	-1.018995e+00
BCL2L10	 2.041512e-01
BCL2L11	 2.901465e-01
BCL2L12	 5.497522e-02
BCL2L13	 2.421409e-01
BCL2L14	 5.027177e-02
BCL2L15	 1.698722e-01
BCL2L2	 1.019414e-01
BCL3	 2.521575e-01
BCL6	 5.658783e-01
BCL6B	 4.972294e-01
BCL7A	 1.505543e-01
BCL7B	 9.005639e-02
BCL7C	 2.623653e-01
BCL9	 3.748258e-01
BCL9L	-3.678953e-02
BCLAF1	-9.627906e-03
BCLAF3	 1.394804e-01
BCO1	 4.260512e-01
BCO2	 2.600679e-01
BCOR	 5.733071e-01
BCORL1	 1.821238e-01
BCR	 3.691449e-01
BCS1L	-1.537856e-01
BDH1	 8.864846e-02
BDH2	 2.292878e-02
BDKRB1	 4.462358e-01
BDKRB2	 1.968289e-01
BDNF	 7.554647e-02
BDP1	-5.160741e-01
BEAN1	 2.881341e-02
BECN1	-9.920982e-02
BECN2	 2.301611e-01
BEGAIN	 4.686253e-01
BEND2	 1.828000e-01
BEND3	 5.228703e-02
BEND4	 1.379981e-01
BEND5	 1.512272e-01
BEND6	 1.182937e-01
BEND7	 5.409944e-01
BEST1	 1.976696e-01
BEST2	 1.677587e-01
BEST3	 6.586854e-02
BEST4	 1.330487e-01
BET1	-3.446775e-01
BET1L	 5.414122e-02
BEX1	 1.876805e-01
BEX2	 6.408567e-01
BEX3	 6.044958e-01
BEX4	 3.518457e-02
BEX5	 3.224696e-01
BFAR	 3.188475e-01
BFSP1	 2.162715e-01
BFSP2	 2.406589e-01
BGLAP	 3.053727e-01
BGN	 1.554107e-01
BHLHA15	 3.083459e-02
BHLHA9	 5.043522e-01
BHLHB9	-5.494277e-02
BHLHE22	 3.806718e-01
BHLHE23	 4.676644e-01
BHLHE40	 4.003306e-01
BHLHE41	-3.758773e-02
BHMT	-1.956103e-02
BHMT2	 2.211450e-01
BICC1	 9.700438e-02
BICD1	 1.078991e-01
BICD2	-2.151299e-01
BICDL1	 3.413261e-01
BICDL2	 7.900612e-03
BICRA	 2.756781e-01
BICRAL	 1.331419e-01
BID	 3.918901e-01
BIK	 4.320299e-01
BIN1	-5.433036e-02
BIN2	 7.337477e-02
BIN3	 1.528328e-01
BIRC2	 1.713702e-01
BIRC3	 3.251369e-01
BIRC5	-3.622341e+00
BIRC6	-3.500602e-02
BIRC7	 3.856569e-01
BIRC8	 2.566284e-01
BIVM	 2.093475e-01
BLCAP	 2.870205e-01
BLID	 8.401601e-02
BLK	 1.477294e-01
BLM	-2.572613e-01
BLMH	 1.786677e-01
BLNK	 1.107476e-01
BLOC1S1	-2.790391e-02
BLOC1S2	-4.019581e-01
BLOC1S3	 2.428047e-01
BLOC1S4	 1.916558e-01
BLOC1S5	 4.771084e-01
BLOC1S6	 3.710825e-01
BLVRA	-6.400427e-02
BLVRB	 7.718875e-02
BLZF1	 2.551751e-01
BMERB1	 5.051035e-01
BMF	-6.121723e-01
BMI1	 2.610919e-01
BMP1	 1.419883e-01
BMP10	 4.930319e-01
BMP15	 1.796382e-01
BMP2	 1.463212e-01
BMP2K	-3.596253e-01
BMP3	 2.884998e-01
BMP4	 2.231117e-01
BMP5	 2.542111e-01
BMP6	 1.109945e-01
BMP7	 2.608258e-01
BMP8A	-1.694989e-01
BMP8B	 5.784778e-01
BMPER	 2.865281e-01
BMPR1A	 3.189933e-01
BMPR1B	 3.328996e-02
BMPR2	 1.390618e-01
BMS1	-1.405782e+00
BMT2	 1.182594e-01
BMX	 2.614085e-02
BNC1	-3.977304e-02
BNC2	 2.202355e-01
BNIP1	-6.933774e-01
BNIP2	-1.451485e-01
BNIP3	-1.674929e-01
BNIP3L	 3.488573e-01
BNIP5	 4.025487e-01
BNIPL	 3.950441e-01
BOC	-4.271661e-03
BOD1	 2.448870e-01
BOD1L1	-7.584000e-02
BOD1L2	 1.483537e-01
BOK	-1.072334e-01
BOLA1	 3.734725e-02
BOLA2B	-6.805097e-02
BOLA3	 3.935753e-01
BOLL	 2.286205e-01
BOP1	-2.002562e+00
BORA	-4.631564e-01
BORCS5	-3.853255e-01
BORCS6	 2.120611e-01
BORCS7	 2.427412e-01
BORCS8	-3.126723e-01
BPGM	 7.406923e-02
BPHL	 3.456454e-01
BPI	 3.046265e-01
BPIFA1	 2.955303e-01
BPIFA2	 2.958697e-01
BPIFA3	 2.389721e-01
BPIFB1	 1.766525e-01
BPIFB2	 3.781958e-01
BPIFB3	 2.782613e-01
BPIFB4	 1.158029e-01
BPIFB6	 2.170604e-01
BPIFC	 1.120660e-01
BPNT1	 1.803335e-01
BPTF	-7.146014e-01
BPY2	 1.258814e-01
BPY2B	-6.130850e-01
BPY2C	 2.176680e-01
BRAF	-5.995987e-01
BRAP	 2.945103e-01
BRAT1	-4.400306e-01
BRCA1	 2.524864e-01
BRCA2	-1.208862e-01
BRCC3	 4.525707e-01
BRD1	 5.853548e-03
BRD2	 1.888634e-01
BRD3	 3.128591e-01
BRD4	-1.751853e+00
BRD7	 1.469578e-01
BRD8	-3.790907e-01
BRD9	-3.531752e-01
BRDT	 2.201770e-01
BRF1	-2.293755e+00
BRF2	-4.069241e+00
BRI3	-2.380214e-01
BRI3BP	-1.794252e-01
BRICD5	 4.989463e-01
BRINP1	 4.255659e-01
BRINP2	 5.323171e-01
BRINP3	 3.880195e-02
BRIP1	 5.018897e-01
BRIX1	-1.357805e+00
BRK1	 2.354814e-01
BRMS1	 2.477564e-01
BRMS1L	 2.968586e-01
BROX	 3.242957e-01
BRPF1	-1.586060e-01
BRPF3	 2.127036e-01
BRS3	 3.758539e-01
BRSK1	 3.724960e-01
BRSK2	-7.804981e-02
BRWD1	 2.416640e-01
BRWD3	-1.276676e-02
BSCL2	-2.195707e-01
BSDC1	 1.562401e-01
BSG	 2.190171e-01
BSN	 3.629858e-02
BSND	 3.776708e-01
BSPH1	 6.327114e-01
BSPRY	 2.524255e-01
BST1	 2.254889e-01
BST2	 4.123728e-02
BSX	 6.249843e-02
BTAF1	-4.285831e-01
BTBD1	-8.967867e-03
BTBD10	 2.534778e-01
BTBD11	 5.239688e-01
BTBD16	 1.698673e-01
BTBD17	 7.734240e-02
BTBD18	 3.229727e-01
BTBD19	 5.033031e-02
BTBD2	 3.037298e-01
BTBD3	-3.257375e-02
BTBD6	 2.519850e-01
BTBD7	 2.010212e-01
BTBD8	 1.294666e-01
BTBD9	 3.216096e-01
BTC	 8.053827e-02
BTD	 5.103199e-01
BTF3	-8.154500e-01
BTF3L4	 4.485927e-01
BTG1	 3.457547e-01
BTG2	 4.230543e-01
BTG3	 3.514806e-01
BTG4	 5.660915e-01
BTK	-2.173760e-02
BTLA	 3.350935e-02
BTN1A1	 3.039665e-01
BTN2A1	 2.952386e-01
BTN2A2	-4.260118e-03
BTN3A1	 2.463388e-01
BTN3A2	 3.186902e-01
BTN3A3	 1.758600e-01
BTNL2	 2.896071e-03
BTNL3	 2.604160e-01
BTNL8	 2.228669e-01
BTNL9	 2.888341e-01
BTRC	 9.943923e-02
BUB1	-1.678581e-01
BUB1B	-2.448021e+00
BUB3	-2.158311e+00
BUD13	-9.481125e-01
BUD23	-1.917850e+00
BUD31	-1.027940e+00
BVES	 3.264645e-01
BYSL	-1.310456e+00
BZW1	 2.493577e-01
BZW2	 3.780037e-01
C10orf105	 3.672221e-01
C10orf113	 2.711408e-01
C10orf120	 1.761168e-01
C10orf126	 4.604643e-01
C10orf142	 1.558694e-01
C10orf53	 2.637891e-01
C10orf55	 2.908470e-01
C10orf62	-1.398455e-01
C10orf67	 3.971883e-01
C10orf71	-1.339363e-02
C10orf82	 3.067324e-03
C10orf88	-1.803911e-01
C10orf90	 4.070041e-02
C10orf95	 4.273558e-02
C10orf99	 3.635753e-01
C11orf1	 6.122827e-01
C11orf16	 4.155666e-01
C11orf21	 1.072973e-01
C11orf24	 2.434983e-01
C11orf42	 3.138277e-01
C11orf45	 2.313886e-01
C11orf49	 3.305235e-01
C11orf52	 3.885131e-01
C11orf53	 1.365920e-01
C11orf54	 3.812045e-01
C11orf58	 3.272981e-01
C11orf65	 3.836779e-01
C11orf68	 2.117169e-01
C11orf71	 2.704418e-01
C11orf74	 3.261332e-01
C11orf80	 3.842738e-01
C11orf86	-1.073125e-01
C11orf87	 1.689389e-01
C11orf88	-2.792534e-02
C11orf91	-2.032798e-02
C11orf94	 2.664103e-01
C11orf95	-5.237812e-01
C11orf96	 3.101742e-01
C11orf97	-1.341785e-01
C11orf98	 3.360111e-01
C12orf10	-6.311740e-02
C12orf29	 2.407000e-01
C12orf4	 1.641634e-01
C12orf40	 1.125735e-01
C12orf42	 3.243626e-01
C12orf43	 3.001901e-01
C12orf45	-8.457379e-01
C12orf49	 2.910681e-01
C12orf50	 4.818211e-02
C12orf54	-1.413440e-01
C12orf56	 2.524459e-01
C12orf57	-1.003155e-01
C12orf60	 3.066620e-01
C12orf65	-3.195847e-02
C12orf66	 2.131287e-01
C12orf71	 3.011875e-01
C12orf73	 3.225463e-02
C12orf74	-5.118885e-03
C12orf75	 2.622953e-01
C12orf76	 4.571405e-01
C14orf119	 1.334439e-01
C14orf132	 5.121635e-01
C14orf177	 6.568919e-01
C14orf178	 2.969199e-01
C14orf180	 2.210116e-01
C14orf28	 2.122209e-01
C14orf39	 7.100019e-01
C14orf93	 3.501479e-01
C15orf39	 1.830222e-01
C15orf40	 2.623244e-01
C15orf41	 2.372743e-01
C15orf48	 1.126968e-01
C15orf61	 1.231029e-01
C15orf62	-1.962800e-02
C15orf65	 2.880640e-01
C16orf46	 3.118205e-01
C16orf54	 2.583431e-01
C16orf58	 4.292573e-01
C16orf70	 3.048118e-01
C16orf71	 3.361488e-01
C16orf72	-3.165748e-02
C16orf74	 4.388224e-01
C16orf78	 2.726204e-01
C16orf82	 2.255101e-01
C16orf86	 8.285928e-02
C16orf87	 3.315158e-01
C16orf89	 3.907414e-01
C16orf90	 3.760915e-01
C16orf91	 1.776552e-01
C16orf92	 1.971938e-01
C16orf95	 5.147270e-02
C16orf96	 3.606274e-01
C17orf100	 4.268640e-01
C17orf107	 3.967220e-01
C17orf49	 1.371947e-01
C17orf50	 4.917191e-02
C17orf53	 6.655642e-01
C17orf58	 3.464899e-01
C17orf64	 5.034405e-01
C17orf67	 2.886709e-01
C17orf75	-1.890557e-01
C17orf78	-1.149009e-01
C17orf80	 5.197985e-01
C17orf97	 2.922552e-01
C17orf98	-1.692220e-01
C17orf99	-3.144215e-01
C18orf21	-5.405517e-01
C18orf25	 1.239935e-01
C18orf32	 3.618733e-01
C18orf54	 6.479769e-01
C18orf63	 2.967280e-01
C19orf12	-9.212308e-02
C19orf18	 6.306773e-02
C19orf25	-2.609226e-01
C19orf33	 2.003745e-01
C19orf38	-6.554982e-02
C19orf44	 2.944680e-01
C19orf47	 2.931831e-01
C19orf48	-3.257034e-02
C19orf53	 7.695171e-02
C19orf54	 6.750815e-01
C19orf57	 4.750055e-01
C19orf67	 9.750250e-02
C19orf71	 4.398517e-01
C19orf73	 1.008579e-02
C19orf81	 2.416634e-01
C19orf84	 8.514999e-02
C1D	-5.893911e-01
C1GALT1	-4.076907e-02
C1GALT1C1	 2.227952e-01
C1GALT1C1L	 5.026519e-01
C1orf100	 2.889662e-01
C1orf105	 5.414384e-01
C1orf109	-1.025509e+00
C1orf112	 1.314777e-01
C1orf115	 3.272767e-01
C1orf116	 2.255786e-01
C1orf122	 2.216532e-01
C1orf127	 6.634188e-02
C1orf131	-6.691633e-01
